[2024-07-02T23:36:27.969+0300] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-02T23:36:27.993+0300] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: process_web_log.extract manual__2024-07-02T18:20:51+00:00 [queued]>
[2024-07-02T23:36:28.001+0300] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: process_web_log.extract manual__2024-07-02T18:20:51+00:00 [queued]>
[2024-07-02T23:36:28.002+0300] {taskinstance.py:2306} INFO - Starting attempt 3 of 3
[2024-07-02T23:36:28.031+0300] {taskinstance.py:2330} INFO - Executing <Task(BashOperator): extract> on 2024-07-02 18:20:51+00:00
[2024-07-02T23:36:28.035+0300] {standard_task_runner.py:63} INFO - Started process 54005 to run task
[2024-07-02T23:36:28.044+0300] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'process_web_log', 'extract', 'manual__2024-07-02T18:20:51+00:00', '--job-id', '10', '--raw', '--subdir', 'DAGS_FOLDER/process_web_log.py', '--cfg-path', '/var/folders/tg/n_tx7dyn7ds_8dsrt01dt3d40000gp/T/tmpo_pkwon6']
[2024-07-02T23:36:28.047+0300] {standard_task_runner.py:91} INFO - Job 10: Subtask extract
[2024-07-02T23:36:28.110+0300] {task_command.py:426} INFO - Running <TaskInstance: process_web_log.extract manual__2024-07-02T18:20:51+00:00 [running]> on host hitsh.local
[2024-07-02T23:36:28.198+0300] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hisham.e.hassan@gmail.com' AIRFLOW_CTX_DAG_OWNER='Hisham' AIRFLOW_CTX_DAG_ID='process_web_log' AIRFLOW_CTX_TASK_ID='extract' AIRFLOW_CTX_EXECUTION_DATE='2024-07-02T18:20:51+00:00' AIRFLOW_CTX_TRY_NUMBER='3' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-02T18:20:51+00:00'
[2024-07-02T23:36:28.200+0300] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-02T23:36:28.201+0300] {subprocess.py:63} INFO - Tmp dir root location: /var/folders/tg/n_tx7dyn7ds_8dsrt01dt3d40000gp/T
[2024-07-02T23:36:28.204+0300] {subprocess.py:75} INFO - Running command: ['/bin/bash', '-c', 'cut -d " " -f 1 ~/Desktop/Airflow/airflow-env/dags/capstone/accesslog.txt ~/Desktop/Airflow/airflow-env/dags/capstone/extracted_data.txt']
[2024-07-02T23:36:28.213+0300] {subprocess.py:86} INFO - Output:
[2024-07-02T23:36:28.228+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.229+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.230+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.230+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.231+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.232+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.232+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.233+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.233+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.234+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.235+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.236+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.236+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.238+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.239+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.240+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.241+0300] {subprocess.py:93} INFO - 83.149.9.216
[2024-07-02T23:36:28.241+0300] {subprocess.py:93} INFO - 83.149.9.216
